dataset,station,component,method,peak_time,score,significant,snr,kurt,econc,leakage,vetoed,ulp_score,ulp_pass
ingv,ECPN,mag,max,2022-12-07 13:36:53,0.5983,False,2.2950567991966095,-0.017325936135797804,0.009466907127336973,1.5072447942683476,False,2.626244307735977,False
ingv,ECPN,mag,max,2022-11-15 18:34:58,0.6194,True,2.9220804646474696,-0.7852676598417534,0.11285640914693228,1.6621486687826903,False,2.6199644547638132,False
ingv,ECPN,mag,stack,2022-12-16 23:09:27,0.3721,False,6.303116687726513,1.857174090497404,0.08255535352868563,0.9953186868562244,False,2.6023673295749896,True
ingv,ECPN,mag,max,2023-02-23 18:25:50,0.6144,True,2.2898057419743734,0.7866105452119707,0.014447543737441858,1.162872766128912,False,2.5916192476250255,False
ingv,EEC1,dir,stack,2022-12-12 14:07:05,0.3856,True,4.9596724656946805,0.17280825463222405,0.03554434582595776,1.5376957103367286,False,2.570852778517177,False
ingv,ECPN,mag,max,2022-12-12 13:55:04,0.6081,False,3.7767002653641044,0.8482847028633325,0.10076907964356693,1.3732025008389315,False,2.563018722949533,False
experiment,ECIT,mag,max,2023-07-25 14:55:35,0.5651,False,2.393935075830535,-0.7931020047467867,0.06340461658698303,1.4266289444461293,False,2.5446020240240625,False
ingv,EEC1,dir,max,2022-12-23 01:11:35,0.525,False,3.0861532653257067,1.39379111695862,0.06809829884323589,0.40228522439746384,False,2.525867615434958,True
ingv,ECPN,mag,max,2023-01-09 03:25:48,0.6055,False,2.8676683667721545,1.495413163330591,0.04847159367596026,0.8842996862674932,False,2.5109163399074754,True
ingv,ECPN,mag,max,2023-01-12 19:33:00,0.7276,True,2.1784345040147497,-0.45028758166428995,0.11582351931131746,1.776095068488664,False,2.5041349815490483,False
ingv,ECPN,mag,stack,2023-01-10 17:36:40,0.3765,True,5.255322619493671,0.27856088008572133,0.1350485529685382,0.9243618175500046,False,2.4745205044787055,True
ingv,ECPN,mag,max,2022-12-29 13:50:57,0.6258,True,2.205173632451371,-0.7027055476560009,0.1320091482884918,1.2079824163819797,False,2.438365245949199,False
ingv,ECPN,mag,max,2023-01-06 23:04:25,0.6881,True,1.7285333982501248,-0.6599788886406963,0.05816771443382187,1.8628338769714694,False,2.4158152353891853,False
ingv,ECPN,mag,max,2023-02-04 10:27:51,0.607,False,1.9910246090676953,-0.4984894290394566,0.07357009365765661,1.3172980518615174,False,2.400597499345528,False
experiment,EC1,mag,stack,2023-07-27 10:50:10,0.3887,True,4.586713623166462,-0.9208014249247962,0.09640830411275678,,False,2.400002031060773,False
ingv,ECPN,mag,max,2023-02-06 23:47:53,0.6087,False,2.0591201800519268,-0.5222918832287262,0.030826718999600048,1.7177679155235464,False,2.3849015099628645,False
ingv,ECPN,mag,max,2023-01-04 17:23:22,0.6371,True,1.8528275152760985,-0.29415485889294724,0.04717268893827882,1.527414486447722,False,2.3818625836823135,False
ingv,EEC1,mag,max,2023-01-21 13:25:11,0.5116,False,3.1105064803471683,0.8187710900158609,0.07343001249589598,0.7136852753170433,False,2.374210461759498,True
ingv,EEC1,mag,max,2022-11-30 10:09:09,0.5078,False,2.474042176296824,-0.5570260897353534,0.053581292969206884,1.187945881272707,False,2.3724085142484412,False
ingv,ECPN,mag,stack,2023-01-21 14:44:09,0.363,False,4.666355536241328,-0.3903205892638346,0.10754669227836446,1.1244583446707874,False,2.3657012850436825,False
ingv,ECPN,mag,max,2022-12-09 00:08:47,0.6404,True,2.2119531918546183,0.07757051444500718,0.04271294164925679,1.649416202695356,False,2.3203876653019204,False
ingv,ECPN,mag,max,2023-01-31 14:08:27,0.6181,True,2.7351104611067076,-0.028348547868508156,0.08112307875573375,1.6044272101549195,False,2.3091441008307516,False
ingv,EEC1,dir,max,2022-11-20 19:28:45,0.5847,True,2.45312578598283,-0.42608835718768834,0.12467005419570105,1.103476300827619,False,2.3083518365395475,False
ingv,EEC1,mag,max,2023-02-10 08:20:32,0.6203,True,6.085464138772615,1.0732241211340723,0.2913053816842061,1.5086788979242267,False,2.296277141283662,False
ingv,ECPN,mag,max,2022-11-20 18:04:20,0.6301,True,3.8931385240294607,0.6654431665804563,0.11103823922893524,1.8109686257435378,False,2.2871552337270704,False
ingv,EEC1,mag,max,2023-02-07 23:28:40,0.5532,True,1.6822497530375924,-0.7873815836404874,0.09030359156748426,0.9111100623987088,False,2.2704983178000884,True
ingv,EEC1,mag,max,2023-02-09 16:08:29,0.5319,False,3.5392965093229236,-0.5429056434039312,0.15759256657885598,1.2871336620213334,False,2.2587807787689638,False
ingv,EEC1,mag,stack,2022-11-19 11:34:24,0.3583,True,3.142300645114144,-0.5914475067259386,0.03050474781130792,0.9275714808085441,False,2.258267682001758,True
ingv,ECPN,mag,max,2023-02-10 19:59:33,0.6377,True,2.0148227764837587,0.3767894222668642,0.13460754350636664,0.7177704121225582,False,2.236680460630664,True
ingv,ECPN,mag,max,2023-02-03 03:15:10,0.6312,True,2.05349602771887,-0.2791635054689636,0.06926184098934782,1.5474901268006536,False,2.2355441630881554,False
ingv,EEC1,dir,max,2022-11-30 04:49:10,0.5271,False,4.859002031871549,-0.14656512055431614,0.1727741350468279,1.7669770163821474,False,2.224163932352991,False
ingv,EEC1,mag,max,2022-11-24 19:14:32,0.5355,False,2.2895056608371975,-0.16841149022143442,0.12532306616697395,0.6173053456676681,False,2.2140648604633903,True
ingv,ECPN,mag,max,2023-02-12 00:56:11,0.6627,True,1.732523598092192,-0.521482961680134,0.07560800420780263,1.6518155178020442,False,2.209242033399925,False
ingv,EEC1,dir,max,2022-12-01 04:49:00,0.533,False,3.791655328038953,-0.06132365590856015,0.15785129192132594,1.2283902922316603,False,2.205888407906998,False
ingv,EEC1,dir,max,2023-01-06 01:15:23,0.5298,False,1.8020231420549362,0.2221564999083907,0.08493575202934761,0.4413692668385786,False,2.127659223970069,True
ingv,EEC1,mag,max,2022-11-16 04:09:17,0.6346,True,2.26718036321436,-0.520214803338388,0.18382524851856646,1.0525594955746775,False,2.116239855047162,False
ingv,ECPN,mag,max,2023-01-21 23:07:11,0.6104,False,2.618715000725154,-0.4667677910847092,0.13502004679707955,1.4611689199753388,False,2.1087318824875316,False
ingv,ECPN,mag,stack,2022-12-01 03:17:46,0.4044,True,4.44529298337122,-0.5797372354031918,0.08012223158372084,1.7674667449749049,False,2.0884081645567996,False
ingv,EEC1,dir,max,2023-01-02 05:00:52,0.5732,True,1.288785850213478,0.27976326014144615,0.05576166842747024,0.6267688561655942,False,2.0797062059454343,True
ingv,ECPN,mag,max,2023-02-11 23:55:58,0.6694,True,1.7921975553354057,-0.800022489229467,0.18880142603254918,1.1255849196661454,False,2.0738289144029816,False
ingv,EEC1,dir,max,2022-11-29 02:26:21,0.5225,False,2.5217507018459333,-0.0026363159240694323,0.09822209703498115,0.9188195661423345,False,2.0462649799499633,True
experiment,EC1,mag,max,2023-07-28 10:34:22,0.6116,False,2.2440454370569642,0.13387553485461057,0.054504658388942064,,False,2.031772141031001,False
ingv,ECPN,mag,max,2023-02-19 15:18:43,0.5935,False,2.4704180153500825,-0.19179732440969532,0.09373522719447014,1.4927318803554517,False,2.020874356530655,False
experiment,ECOR,dir,max,2023-07-26 06:06:07,0.5939,False,2.696183644616918,-0.39226123368059573,0.04103716660057161,2.1407835980326855,False,2.0203396337745203,False
ingv,EEC1,mag,max,2022-12-27 05:11:57,0.5596,True,1.9091222570559638,0.7023765872544816,0.04676038622788138,0.8091271434541347,False,2.0182930088494784,True
ingv,EEC1,dir,stack,2022-12-12 06:33:02,0.3403,False,3.12411406802888,0.09676661504425743,0.04386011248615403,0.5108657845700028,False,2.017966742168132,True
ingv,ECPN,mag,max,2023-01-02 01:31:11,0.6293,True,2.5762435212584442,0.6262913897496256,0.038809160103769655,1.803153912947469,False,1.9650763892551013,False
ingv,EEC1,dir,stack,2022-12-01 04:49:19,0.3568,True,3.791655328038953,-0.10008836258021114,0.11208138591964491,0.6684144928733391,False,1.9479777903296172,True
ingv,ECPN,mag,max,2023-01-22 02:29:42,0.6095,False,2.326985931230734,-0.34878613424507954,0.10342566980091682,1.575655522521231,False,1.9424140976131032,False
experiment,EC1,mag,stack,2023-07-27 12:08:56,0.393,True,3.687614409615905,-0.36502704545131204,0.032592918140781774,,False,1.9421229073345674,False
ingv,ECPN,mag,max,2023-02-04 07:14:50,0.7188,True,2.3151454369188262,-0.33471635780184883,0.26307432943689335,1.0542656474201473,False,1.9336931964861401,False
ingv,ECPN,mag,max,2023-01-05 22:48:17,0.6583,True,1.5432691545654753,-0.21267010600055825,0.0788118082218311,1.533771799766631,False,1.919263994044549,False
ingv,EEC1,dir,stack,2022-11-30 03:10:40,0.3572,True,6.2417774564369255,-0.6902971860521316,0.1736590149386353,2.073503681887568,False,1.8894260018787,False
ingv,EEC1,mag,max,2023-01-04 04:11:18,0.5826,True,1.6655593518311076,-0.44400075145202633,0.06768640025057374,1.3625225482027215,False,1.8842994080947766,False
ingv,ECPN,mag,max,2023-01-02 05:39:17,0.6422,True,1.856033967210378,0.2631459959200808,0.03692135429711118,1.712027008683448,False,1.883493664607856,False
ingv,ECPN,mag,max,2023-01-12 02:12:59,0.6623,True,2.2049280424032625,-0.4183688147115294,0.06871599438724807,2.1917765206787903,False,1.8674775634914957,False
experiment,ECOR,dir,max,2023-08-01 13:50:54,0.6135,False,1.999114583818399,-0.48968778539152513,0.1074039497583966,1.5018763837626872,False,1.866009347519852,False
ingv,EEC1,mag,max,2022-11-19 18:38:28,0.5448,True,2.3783514367270246,0.10656973598728525,0.08398946900284089,1.1739350154500652,False,1.8416756809398396,False
ingv,ECPN,dir,stack,2023-02-04 00:03:32,0.4131,True,3.5544099693433635,0.7223614728110173,0.06282142273355669,0.9053096262041296,False,1.8217657858089393,True
ingv,EEC1,mag,stack,2023-01-10 10:06:35,0.323,False,5.930017050525826,0.21183751531812778,0.0928889190314996,1.8539143629434653,False,1.8050450926560373,False
ingv,ECPN,mag,max,2023-01-30 23:15:59,0.5929,False,3.5807950431771807,1.2063172333145822,0.18593054930049818,0.8879673917224277,False,1.8016031397536838,True
experiment,ECOR,mag,stack,2023-07-31 11:13:37,0.3678,False,5.087399173086357,2.4013454421099496,0.0716580488995567,0.6207196050099587,False,1.7841765316304063,True
ingv,ECPN,mag,max,2023-01-11 06:38:21,0.627,True,2.0302228826066986,-0.9343662708012128,0.15947809662856857,1.5269711899459602,False,1.7650948256559298,False
ingv,ECPN,mag,max,2022-12-31 11:08:31,0.7272,True,1.7497810217263614,-0.1826662932211267,0.11996022775434861,1.907634903547958,False,1.7365085495790298,False
ingv,ECPN,mag,max,2022-12-07 11:23:35,0.599,False,2.7320754731250925,0.7709383500989921,0.07437099453683699,1.5316841558431693,False,1.7349195717098795,False
ingv,ECPN,mag,max,2022-12-27 22:59:59,0.5932,False,1.5646948027206615,-0.7502220214346309,0.11190586818085321,1.3239096323075017,False,1.7152382584761048,False
experiment,EC1,dir,stack,2023-07-26 10:15:39,0.3444,False,4.37087700340701,0.30956479219250577,0.133745640753471,0.744881642880355,False,1.703299349707343,True
ingv,EEC1,mag,stack,2022-11-18 04:06:18,0.3213,False,3.5152686666397077,0.7903685729036156,0.00995847508439977,0.7526737022541298,False,1.6993349177328523,True
ingv,ECPN,mag,max,2023-02-03 01:33:20,0.5935,False,1.981953387919682,0.2905303935391319,0.04561729850139234,1.537146824717348,False,1.6992351483217174,False
ingv,ECPN,mag,max,2022-12-30 15:32:34,0.6538,True,2.5511672164806467,-0.09521347539204994,0.18974736042697946,1.4027447946212603,False,1.6788327404483903,False
ingv,EEC1,mag,stack,2023-02-09 23:41:48,0.319,False,6.0881762294093145,0.4562410102775729,0.10686101209096147,1.785464193279672,False,1.6757034090741234,False
ingv,ECPN,mag,max,2023-02-03 00:32:18,0.6099,False,2.104974816876753,-0.10860118960113052,0.08656246453274095,1.6410331644466345,False,1.6732460793913926,False
ingv,EEC1,dir,max,2022-11-19 11:43:57,0.5373,False,2.6410536599754204,-0.665445687020652,0.11254548378219631,1.616903106430942,False,1.666828393903891,False
ingv,ECPN,mag,stack,2023-01-18 22:30:16,0.3758,True,6.515633898333223,0.847822595082997,0.2912514454075248,0.8262914371654532,False,1.6465903861914337,True
ingv,ECPN,mag,max,2022-12-24 00:43:53,0.5939,False,2.05800488009326,0.20059583019693372,0.08029661672827769,1.416401357384097,False,1.64038193958021,False
ingv,ECPN,mag,max,2023-01-01 22:13:00,0.5915,False,1.7745228514854423,0.28943847580292514,0.045364497540121757,1.4523072963487562,False,1.628191595462089,False
ingv,ECPN,mag,stack,2023-01-01 23:10:04,0.4086,True,2.0019790584693875,-0.4904809963169714,0.008177340850491096,1.130909861851485,False,1.6273114216303917,False
ingv,ECPN,mag,max,2022-12-10 03:02:39,0.5963,False,2.624263928496425,-0.3750465602421582,0.1883862094078331,1.2859278255694364,False,1.6212360284908716,False
ingv,EEC1,mag,max,2022-12-13 06:47:28,0.5355,False,2.09441128251208,-0.48564974638227376,0.1785380616578445,0.726141225905582,False,1.5962128847015995,True
ingv,EEC1,mag,max,2023-01-29 13:35:20,0.538,True,2.451968237141763,0.7827290551322386,0.1329272951042266,0.635047459007043,False,1.584201227977692,True
ingv,ECPN,mag,max,2022-12-31 09:23:08,0.6133,True,2.5872693333843584,0.7600492165586057,0.0973510439366635,1.4781153726791472,False,1.5839628510672905,False
ingv,ECPN,mag,stack,2023-02-12 19:14:04,0.3697,False,2.3598653590295924,-0.47523973338968695,0.0037083436048039754,1.1675521667686555,False,1.5764848340696562,False
ingv,ECPN,mag,max,2022-12-29 03:26:47,0.6058,False,1.8411453800038087,-0.5794537947605134,0.13558532240808407,1.412271979313157,False,1.5692175260582621,False
ingv,EEC1,mag,max,2022-12-10 20:39:17,0.5074,False,1.6724495911180202,-0.7620022949945264,0.08951539461308132,1.1480599052106673,False,1.5446887830549811,False
ingv,ECPN,mag,stack,2023-02-04 07:13:35,0.4344,True,2.3151454369188262,-0.42185124136237784,0.07519944087029534,1.021133159801781,False,1.5236628306535178,False
ingv,EEC1,dir,stack,2022-11-20 19:43:10,0.3633,True,3.142515362936942,-0.22900356705543246,0.13360878894724995,0.5663137703831223,False,1.4793899466576832,True
ingv,ECPN,mag,max,2022-12-30 18:01:03,0.6095,False,2.1003938888616878,-0.41167856696134697,0.11230781541227011,1.7560256811085102,False,1.4690685619883153,False
ingv,ECPN,mag,stack,2023-02-07 15:38:13,0.3955,True,2.6308626430279767,0.06579855545224822,0.01692779943660976,1.19916916444274,False,1.4540241373653036,False
ingv,EEC1,mag,stack,2022-11-20 03:38:10,0.3222,False,2.5357739066014595,-0.6511820983318328,0.06184278017026125,0.7208890371245671,False,1.4530838668596464,True
ingv,ECPN,mag,stack,2022-11-27 12:33:46,0.3896,True,4.164748784894663,-0.37013621172022226,0.16152166242022556,1.2549809317818736,False,1.442034008814563,False
ingv,ECPN,mag,max,2023-02-18 17:24:57,0.6586,True,2.07875885248178,0.1262307140119039,0.1305250780189992,1.65026795057776,False,1.4393493304667149,False
ingv,ECPN,mag,max,2023-02-19 14:07:03,0.6315,True,2.0871884975384334,-0.5404460489427758,0.2308265205898553,1.0916184414112853,False,1.4272602292879633,False
ingv,EEC1,mag,max,2023-01-29 15:34:30,0.5078,False,2.7224729827412926,1.5759650874940245,0.0446893176647142,0.969675721658212,False,1.4253707584773903,True
ingv,ECPN,mag,stack,2022-12-27 12:04:50,0.4018,True,2.781977145889577,-0.8249919238083971,0.1301629418405224,0.9997263395592292,False,1.3927339415660271,True
experiment,ECOR,mag,max,2023-08-02 10:41:52,0.6494,True,2.46626280443313,-0.49127745575171433,0.17432359130170977,1.8707880321075674,False,1.3854016702064746,False
ingv,ECPN,mag,stack,2022-11-21 09:09:39,0.3797,True,3.7351010287233297,0.08291370651583296,0.054365061637244576,1.5384049731699188,False,1.3837564544640428,False
ingv,ECPN,dir,stack,2022-11-23 08:57:23,0.3944,False,2.954340683403181,-0.8004415351890062,0.08326268543935685,1.4130395069918975,False,1.3756814016656274,False
ingv,ECPN,mag,stack,2022-12-07 16:24:49,0.3981,True,2.1926036039121044,-0.6798999280904647,0.0379466497324588,1.2470202081701842,False,1.3740702865575019,False
ingv,ECPN,mag,max,2023-01-26 14:04:19,0.6293,True,1.79628275969853,-0.009763444532652876,0.09855917234118947,1.6593183767677493,False,1.3666499684547648,False
ingv,EEC1,mag,stack,2023-02-10 03:17:59,0.3352,True,5.8470924874306585,0.6781562653174498,0.14963966391518835,1.5308039433586953,False,1.362857974726656,False
ingv,ECPN,mag,max,2023-01-10 23:56:01,0.6122,True,2.575858837203227,0.5718584759392176,0.060131939233027155,2.0205627501564383,False,1.3508776571047894,False
ingv,ECPN,mag,max,2023-02-04 22:32:09,0.6117,False,1.9096552338102788,-0.46716593626092706,0.14790360252630183,1.503898037229301,False,1.3475256560475508,False
ingv,ECPN,mag,max,2022-12-30 19:35:20,0.6825,True,1.2714581871437425,-0.8890275162771939,0.11526341173722184,2.0379947465389625,False,1.342587148116257,False
ingv,ECPN,dir,stack,2022-12-09 10:31:51,0.3896,False,3.985452690706169,0.7057336281718256,0.09323010069564,1.1695517633729033,False,1.3268068207077308,False
ingv,ECPN,mag,max,2022-12-26 19:13:39,0.5908,False,2.2480862523635623,0.31149736582688536,0.11014776978563758,1.4661392497893961,False,1.321750958766676,False
ingv,ECPN,mag,max,2023-01-02 14:35:38,0.6618,True,2.079716093771616,0.3826601444549711,0.16925761083328916,1.360061220816403,False,1.2792374153314083,False
ingv,EEC1,dir,max,2023-01-31 16:30:51,0.6052,True,2.219962426877786,1.4703248011526089,0.062475562160058166,1.313408379703553,False,1.2753088892478313,False
ingv,ECPN,mag,max,2023-02-04 17:36:15,0.5917,False,2.0337594646760766,-0.05939867026752621,0.18712904251812237,0.9924054419755541,False,1.274119323393887,True
experiment,EC10,mag,max,2023-07-29 13:02:37,0.5725,False,2.5015946736484955,-0.23227737971957607,0.1724186348032458,1.3641096349221393,False,1.2718065668303382,False
ingv,ECPN,mag,max,2023-01-14 18:46:20,0.603,False,2.2272752889838716,0.17102630641782035,0.057782616233500166,2.047407366121473,False,1.2613007709708355,False
ingv,EEC1,mag,stack,2022-12-03 06:24:39,0.3283,False,1.944860079316733,-0.46599786373498153,0.029755194969469462,0.6875144976349099,False,1.254438981773517,True
ingv,EEC1,mag,stack,2022-11-30 10:08:21,0.3245,False,2.474042176296824,-0.5463868335872948,0.07129369904434563,0.7196562147575549,False,1.252230667440422,True
ingv,ECPN,mag,stack,2023-01-21 13:13:56,0.4052,True,3.505876223255857,0.5942033141522525,0.05404095738663969,1.403227352938681,False,1.2284254959977698,False
ingv,EEC1,mag,max,2022-12-26 22:32:39,0.5804,True,1.9630503307769753,0.7598563861458483,0.04157033233326545,1.5787544256605646,False,1.2197325026801142,False
ingv,ECPN,mag,max,2023-01-04 15:23:59,0.5919,False,1.4603429143039632,-0.5690073906386908,0.10456697163652807,1.5810996130912018,False,1.2174723374283316,False
ingv,ECPN,mag,max,2023-01-13 02:52:43,0.6467,True,1.4379440696307244,-0.6366865008094993,0.23731431846665987,0.9493848734514004,False,1.2153598832216905,True
ingv,ECPN,mag,stack,2023-01-16 19:14:48,0.3828,True,2.7655518996410717,-0.7260131013146132,0.09404767047989847,1.2236776375689116,False,1.2121462143382642,False
ingv,ECPN,mag,max,2023-02-10 22:34:14,0.6456,True,2.2613356840863745,-0.5856242394148357,0.22714514755922408,1.5038730558359379,False,1.2082697879953643,False
ingv,ECPN,mag,max,2023-01-07 00:12:27,0.5897,False,2.315723840760544,0.0887791279992074,0.14651467268803506,1.4300849130149191,False,1.208119289436503,False
ingv,EEC1,mag,max,2023-02-08 19:18:36,0.5214,False,1.8570663992797571,-0.8148079909633132,0.19642830671246556,0.8273109375760146,False,1.2003517864726045,True
ingv,EEC1,mag,max,2022-12-27 12:43:23,0.5051,False,1.143681123911712,-0.44231782509326,0.02362047678282921,1.4156000332909071,False,1.1684095030372055,False
ingv,ECPN,mag,max,2022-12-07 16:14:53,0.6127,True,2.1926036039121044,-0.40199334160447675,0.1578152082083085,1.7127267319967086,False,1.16217891568253,False
ingv,EEC1,mag,max,2022-12-02 18:05:24,0.5095,False,1.9428962885337655,-0.5746088011495769,0.1517896439189698,1.0541518947612147,False,1.1454519904549612,False
ingv,EEC1,mag,max,2022-12-28 06:14:09,0.5472,True,1.9577774813119708,1.3762951083085486,0.09624299556265511,0.6841147604538883,False,1.1340203698300364,True
ingv,ECPN,mag,max,2023-01-14 01:24:53,0.629,True,1.8357142291585737,-0.4104174374997007,0.14068192684870132,1.7555879072110177,False,1.1289183382305616,False
experiment,EC10,dir,max,2023-08-02 07:55:40,0.5895,False,4.2720696134541365,2.9317266007565994,0.02093715017796343,2.117140473770072,False,1.1264655375361943,False
ingv,EEC1,dir,max,2022-12-18 04:59:46,0.5451,False,3.0516628435944577,-0.25491163274767237,0.2526746373890655,1.0445168014095032,False,1.1232912604313916,False
ingv,ECPN,mag,max,2023-02-15 21:32:32,0.6044,False,2.4081868161234268,1.0124697093891282,0.07908536832487395,1.6625435525663972,False,1.116892707477552,False
ingv,EEC1,mag,stack,2022-12-12 14:03:04,0.3764,True,2.389765244846263,-0.3764454024433057,0.10138771322020297,0.7809966171793952,False,1.1151179533721773,True
ingv,ECPN,dir,stack,2022-12-27 11:49:39,0.3995,True,3.676710508637499,0.394015850231924,0.16164031124490139,0.8537842170240799,False,1.1105465028197707,True
ingv,ECPN,mag,stack,2022-12-27 20:57:18,0.394,True,2.113842871151701,-0.17781892443497682,0.016875054937325967,1.269215605639074,False,1.0968277425014326,False
ingv,ECPN,mag,stack,2023-01-14 01:38:48,0.407,True,1.8357142291585737,-0.8309792976998391,0.08077817383394523,1.048493697576255,False,1.0961587850304149,False
ingv,EEC1,dir,stack,2022-12-01 07:06:19,0.3324,False,4.920663169785805,-0.9751419099680465,0.1864697900156175,1.7569684101087621,False,1.0881074601243799,False
ingv,EEC1,mag,stack,2022-12-15 01:27:33,0.3492,True,2.5450592279967776,-0.32952952454671935,0.10465517930067054,0.6841730257421726,False,1.0744915968992501,True
ingv,ECPN,mag,max,2023-02-16 23:26:06,0.5953,False,2.074183635637712,0.6372005675830428,0.07095162459893378,1.6989425980844888,False,1.0676230445750723,False
ingv,ECPN,mag,stack,2022-12-22 20:32:51,0.418,True,2.686705247702607,-0.3505049972491947,0.09418029227129249,1.3053638795998554,False,1.0658455561747857,False
ingv,ECPN,mag,max,2022-12-19 04:34:38,0.6,False,2.0087228601060825,-0.6792642618249838,0.15011616280031784,1.8011158731982524,False,1.0614782503999844,False
ingv,ECPN,mag,max,2023-01-03 03:07:26,0.6159,True,1.9276296699982456,-0.28825915171710026,0.15791645092090056,1.5858977455950714,False,1.0580258643253309,False
ingv,ECPN,dir,stack,2022-11-18 19:56:33,0.3865,False,2.7557413571867118,0.014168721727272349,0.07230031323267114,1.1313396949869308,False,1.0472071396264622,False
ingv,ECPN,mag,max,2023-01-03 22:24:17,0.6557,True,1.7849873637122022,-0.3175108697570268,0.18954342342846867,1.5412859923425906,False,1.0395199294329445,False
ingv,EEC1,mag,max,2023-02-12 06:13:36,0.5108,False,1.2833442131596726,-0.8220623860949932,0.12093395810614574,1.120626206813842,False,1.0142985143517955,False
ingv,ECPN,mag,stack,2022-11-18 09:35:24,0.3633,False,4.981511863699342,1.6087788994258858,0.11166132100108642,1.2302629629489055,False,1.0064541797096942,False
ingv,ECPN,mag,max,2023-02-11 20:42:11,0.6461,True,1.2362884689389997,-0.3005854278108422,0.18963349937091525,1.1587260629427536,False,1.0048813509608419,False
ingv,EEC1,mag,max,2022-11-17 03:16:56,0.506,False,2.1863801797953193,-0.1042485951995058,0.10199902854368247,1.412492841617538,False,1.0024867846318986,False
ingv,EEC1,mag,max,2023-01-19 05:09:40,0.5056,False,3.893872820520413,1.4668090108989666,0.09774579216777167,1.6511393293105068,False,1.000196278349518,False
experiment,ECIT,mag,stack,2023-07-25 03:26:18,0.3724,False,3.52104791637532,-0.29590415373911405,0.07081741888133235,1.731936234122294,False,0.9915230015621175,False
ingv,ECPN,mag,stack,2022-12-10 02:53:10,0.3669,False,2.784607410592236,-0.2758105118800698,0.050319804923288323,1.3884400487714936,False,0.9910043847854277,False
ingv,ECPN,mag,max,2022-12-24 11:37:26,0.6174,True,2.4902931885128967,0.5201140115824638,0.17644914770672585,1.419946753916939,False,0.9877834256922933,False
ingv,ECPN,mag,max,2023-01-07 07:40:46,0.6471,True,2.5050400291583714,1.0705037344184047,0.08065736267541052,2.058798384819688,False,0.9715958982173771,False
ingv,ECPN,mag,max,2023-01-12 04:13:09,0.6183,True,1.8324781521429423,-0.10118508525182879,0.11030563914872937,1.8722408873610277,False,0.9642312380751734,False
ingv,EEC1,mag,max,2022-12-04 04:34:59,0.5727,True,2.60979060563281,-0.7803240246241478,0.17588872080354015,1.945647696735365,False,0.9425302228907314,False
experiment,ECOR,mag,stack,2023-07-26 21:56:17,0.3665,False,2.563706297152165,0.25521643895010193,0.07222002576563731,0.8357902463384934,False,0.9420330771250371,True
ingv,EEC1,mag,stack,2022-11-25 01:09:23,0.3767,True,5.335584171320844,3.5418015231193793,0.05397820205009685,0.9799745178764006,False,0.9418971432317118,True
ingv,EEC1,mag,stack,2022-12-04 04:35:43,0.3906,True,2.60979060563281,-0.7556660195226139,0.14471884671121968,1.0152457131771435,False,0.937188436629612,False
ingv,ECPN,mag,stack,2023-01-02 01:25:08,0.3854,True,2.4610395707650414,0.07174468778860366,0.040686947213649155,1.2336225566884729,False,0.9367390834840895,False
experiment,EC1,mag,max,2023-07-29 22:20:32,0.6076,False,1.6146813826141222,-0.4639816970846886,0.15139583446682628,,False,0.9268116347181511,False
ingv,ECPN,mag,stack,2022-12-15 12:23:44,0.3689,False,3.0289324096016776,-0.38296709922868155,0.13218624310898658,1.0388256352012788,False,0.9253780232555744,False
ingv,ECPN,mag,max,2023-02-01 01:37:06,0.6171,True,1.9622226043610367,-0.3099716798168308,0.1342714119325908,1.9043654745045795,False,0.9252647393387385,False
ingv,ECPN,mag,stack,2022-12-07 19:06:20,0.3674,False,1.8377307585937126,-0.27987780171457155,0.05696929084277227,0.8110511412456056,False,0.9237077065818716,True
experiment,ECOR,dir,stack,2023-07-28 22:33:17,0.3768,False,1.8549820396564651,-0.9954347338774161,0.08993925185849534,1.027222255482328,False,0.9089045996613974,False
ingv,ECPN,mag,max,2023-02-13 01:07:15,0.6347,True,2.347083136972875,0.3308566156477335,0.13415900939046724,1.9234158153843077,False,0.907059679256279,False
ingv,ECPN,dir,stack,2022-11-19 18:29:43,0.3897,False,3.4008080695094844,-0.20773582634774534,0.1919606082782794,0.8763106638768368,False,0.895015132675948,True
ingv,ECPN,mag,stack,2023-02-15 11:22:03,0.3953,True,2.5786229532480696,-0.23138236357752406,0.13295983429772465,0.8657800116214784,False,0.8937950450414134,True
ingv,ECPN,dir,stack,2023-02-02 19:43:15,0.4056,True,2.6610519258773944,-0.6098715243346287,0.10519513149858677,1.3972222064458917,False,0.8909799325296104,False
ingv,EEC1,dir,stack,2022-12-06 02:12:09,0.3351,False,2.6643276739775397,-0.01904410971611359,0.09830624926723781,0.6889770832772187,False,0.8873423443800685,True
ingv,EEC1,mag,max,2022-11-17 17:18:14,0.5542,True,2.3177950136538463,-0.20370001857251552,0.03669440129291348,2.437137512798137,False,0.8815321586103533,False
ingv,EEC1,mag,stack,2022-11-17 04:07:49,0.3279,False,1.9499722199093792,-0.5045919015668887,0.11983887372636437,0.30888791650258945,False,0.8773837400001363,True
ingv,EEC1,mag,max,2022-11-27 19:57:43,0.6527,True,3.1487017949177623,-0.6849864950276232,0.15116920572498158,2.979749851987038,False,0.8641975404087037,False
